发布日期,收盘指数,开盘指数,最高指数,最低指数,成交量(亿股),成交额(亿元),涨跌幅(%)
2005/1/19 0:00,485.5,484.78,486.92,480.91,0.45,1.81,-0.17
2005/1/18 0:00,486.32,478.79,486.51,477.39,0.4,1.71,1.66
2005/1/17 0:00,478.38,487.39,489.16,476.82,0.4,1.76,-2.98
2005/1/14 0:00,493.07,497.37,501.54,492.65,0.42,1.96,-0.98
2005/1/13 0:00,497.97,497.87,499.14,495.56,0.38,1.68,-0.19
2005/1/12 0:00,498.91,497.86,499.55,494.57,0.47,1.8,0.17
2005/1/11 0:00,498.08,496.74,498.37,493.7,0.35,1.26,0.14
2005/1/10 0:00,497.4,490.79,497.4,489.71,0.35,1.18,1
2005/1/7 0:00,492.47,488.61,495.84,487.57,0.36,1.28,0.64
2005/1/6 0:00,489.34,493.36,493.86,487.21,0.35,1.42,-0.89
2005/1/5 0:00,493.75,483.82,496.38,483.42,0.42,1.61,1.65
2005/1/4 0:00,485.75,487.96,490.99,482.82,0.29,1.01,-1.09
2004/12/31 0:00,491.1,497.08,499.32,490.53,0.39,1.46,-1.25
2004/12/30 0:00,497.32,501.56,504.87,496.16,0.41,1.56,-0.86
2004/12/29 0:00,501.63,507.83,510.62,500.93,0.48,1.92,-1.33
2004/12/28 0:00,508.37,513.98,515.61,507.33,0.46,1.9,-1.16
2004/12/27 0:00,514.35,516.66,518.45,512.74,0.35,1.4,-0.49
2004/12/24 0:00,516.9,517.03,522.29,515.5,0.34,1.64,-0.36
2004/12/23 0:00,518.78,530.36,530.47,517.79,0.56,2.47,-2.1
2004/12/22 0:00,529.9,516.14,529.95,515.43,0.75,3.16,2.83
2004/12/21 0:00,515.3,515.45,518.78,512.7,0.45,1.73,0.06
2004/12/20 0:00,515,514.53,519.06,511.11,0.56,2.44,-0.61
2004/12/17 0:00,518.18,515.62,522.26,514.29,0.72,2.97,0.2
2004/12/16 0:00,517.15,515.24,523.26,511.93,0.53,2.36,0.08
2004/12/15 0:00,516.76,521.42,523.25,509.27,0.54,2,-0.68
2004/12/14 0:00,520.29,522.64,524.28,518.12,0.37,1.4,-0.54
2004/12/13 0:00,523.09,527.41,529.65,520.55,0.68,2.27,-1.37
2004/12/10 0:00,530.34,548.33,550.81,530.34,0.67,2.7,-3.6
2004/12/9 0:00,550.17,551.74,552.59,546.59,0.97,3.39,-0.07
2004/12/8 0:00,550.58,551.93,555.38,547.62,0.58,2.44,0.54
2004/12/7 0:00,547.6,555.39,558.7,547.04,0.77,3.41,-1.26
2004/12/6 0:00,554.61,554.83,556.53,550.74,0.65,2.95,0.22
2004/12/3 0:00,553.37,555,556.04,551.04,1,4.91,0.06
2004/12/2 0:00,553.04,538.74,553.04,538.29,1.3,5.9,2.74
2004/12/1 0:00,538.32,537.4,539.53,535.28,0.64,2.52,0.17
2004/11/30 0:00,537.4,533.24,537.47,530.44,0.47,2.35,0.79
2004/11/29 0:00,533.21,543.27,543.53,532.33,0.48,2.23,-1.91
2004/11/26 0:00,543.59,538.88,548.58,538.42,0.57,2.6,0.91
2004/11/25 0:00,538.71,540.62,543.96,534.81,0.51,2.21,-0.53
2004/11/24 0:00,541.57,552.65,553.45,541.56,0.66,2.94,-2.12
2004/11/23 0:00,553.27,555.47,555.47,549.46,0.8,3.41,-0.36
2004/11/22 0:00,555.27,551.2,556.07,549.02,0.88,3.88,1
2004/11/19 0:00,549.76,545.16,549.76,541.89,0.69,3.19,0.86
2004/11/18 0:00,545.07,535.11,545.14,535.04,0.59,2.96,1.66
2004/11/17 0:00,536.15,545.42,546.54,533.09,0.51,2.52,-1.82
2004/11/16 0:00,546.08,545.6,546.32,539.11,0.69,3.25,0.36
2004/11/15 0:00,544.15,538.39,544.17,537.44,0.56,2.66,1.43
2004/11/12 0:00,536.47,535.42,539.68,531.94,0.54,2.63,-0.04
2004/11/11 0:00,536.66,540.15,547.57,536.51,1.2,5.56,-0.49
2004/11/10 0:00,539.28,521.75,539.35,517.41,1.01,4.93,3.75
2004/11/9 0:00,519.77,518.97,520.4,515.03,0.38,1.7,0.23
2004/11/8 0:00,518.55,516.09,519.24,513.08,0.42,1.78,0.25
2004/11/5 0:00,517.28,518.75,521.77,513.86,0.46,2.18,0
2004/11/4 0:00,517.27,532.52,533.11,516.17,0.62,2.98,-2.6
2004/11/3 0:00,531.07,519.5,531.25,516.81,0.8,3.43,2.69
2004/11/2 0:00,517.17,515.71,517.86,511.83,0.51,2.36,0.11
2004/11/1 0:00,516.61,519.08,522.27,514.69,0.48,2.15,-0.99
2004/10/29 0:00,521.76,519.76,530.6,514.52,0.71,3.31,-2.32
2004/10/28 0:00,534.13,540.24,546.7,531.17,0.91,4.21,-0.97
2004/10/27 0:00,539.36,526.55,539.36,521.78,0.86,3.8,2.38
2004/10/26 0:00,526.84,516.49,526.98,511.86,0.76,3.34,1.56
2004/10/25 0:00,518.73,524.4,528.83,516.03,0.6,2.95,-0.86
2004/10/22 0:00,523.25,521.2,524.98,505.73,0.89,4.02,0.08
2004/10/21 0:00,522.83,539.83,542.72,521.73,0.65,3,-3.11
2004/10/20 0:00,539.6,544.07,544.84,531.86,0.53,2.53,-0.95
2004/10/19 0:00,544.78,545.33,554.2,543.14,0.59,2.77,0.23
2004/10/18 0:00,543.53,542.35,545.9,535.68,0.43,1.87,0.43
2004/10/15 0:00,541.2,542.71,548.69,532.57,0.62,2.69,-0.73
2004/10/14 0:00,545.16,573.98,575.44,544.51,0.71,3.5,-5.37
2004/10/13 0:00,576.1,575.81,581.3,569.02,0.59,2.96,-0.35
2004/10/12 0:00,578.1,587.05,587.78,577.11,0.62,3.23,-1.86
2004/10/11 0:00,589.07,586.01,600.46,583.78,1.07,5.75,0.38
2004/10/8 0:00,586.82,571.5,586.83,564.47,0.48,2.52,2.3
2004/9/30 0:00,573.62,586.2,593.2,572.53,0.49,2.48,-2.47
2004/9/29 0:00,588.16,596.71,597.19,587.08,0.49,2.75,-1.28
2004/9/28 0:00,595.8,591.18,597.48,587.79,0.66,3.46,1.03
2004/9/27 0:00,589.74,603.96,611.16,586.47,0.76,4,-1.67
2004/9/24 0:00,599.78,624.25,627.75,599.32,1.55,8.66,-3.42
2004/9/23 0:00,621,603.57,621,597.65,1.03,5.7,2.53
2004/9/22 0:00,605.67,611.68,623.78,604.58,1.54,8.28,-1.41
2004/9/21 0:00,614.35,625.06,625.12,608.89,1.75,9.32,-1.34
2004/9/20 0:00,622.71,605.91,622.92,600.43,2.13,10.84,3.2
2004/9/17 0:00,603.4,586.64,603.44,583.3,1.77,8.93,2.8
2004/9/16 0:00,586.96,582.56,587.58,578.16,1.39,7.01,1.03
2004/9/15 0:00,580.99,556.64,592.28,554.03,2.04,10.17,4.54
2004/9/14 0:00,555.76,539.3,555.76,538,0.99,4.82,4.07
2004/9/13 0:00,534.05,539.83,541.77,533.12,0.67,3.12,-1.33
2004/9/10 0:00,541.26,534.35,541.39,532.22,0.46,2.23,0.73
2004/9/9 0:00,537.33,544.46,547.36,535.5,0.43,1.98,-1.58
2004/9/8 0:00,545.95,549.64,550.1,544.01,0.33,1.58,-0.7
2004/9/7 0:00,549.78,549.36,551.1,543.97,0.36,1.75,-0.04
2004/9/6 0:00,550.02,550.22,550.42,545.69,0.36,1.67,-0.07
2004/9/3 0:00,550.41,543.36,553.02,538.76,0.72,3.21,1.21
2004/9/2 0:00,543.83,534.12,544.23,530.9,0.39,1.71,1.52
2004/9/1 0:00,535.71,542.83,544.24,535.39,0.39,1.74,-1.59
2004/8/31 0:00,544.37,544.62,550.62,540.65,0.52,2.48,2.19
2004/8/30 0:00,532.69,531.47,534.58,527.52,0.2,0.96,-0.01
2004/8/27 0:00,532.73,536.42,539.18,530.12,0.25,1.23,-0.88
2004/8/26 0:00,537.47,542.19,545.03,536.51,0.23,1.07,-1.07
2004/8/25 0:00,543.29,545.74,546.61,540.01,0.31,1.42,-0.52
2004/8/24 0:00,546.16,533.51,547.84,532.54,0.46,2.12,2.37
2004/8/23 0:00,533.52,535.07,536.75,529.24,0.23,1.17,-0.8
2004/8/20 0:00,537.8,533.65,541.9,527.54,0.34,1.64,0.47
2004/8/19 0:00,535.28,543.55,545.29,532.96,0.35,1.61,-1.81
2004/8/18 0:00,545.16,544.51,550.07,543.38,0.27,1.43,0.07
2004/8/17 0:00,544.79,544.14,548.36,539.07,0.26,1.34,0.06
2004/8/16 0:00,544.48,553.01,554.22,542.5,0.28,1.4,-1.73
2004/8/13 0:00,554.08,551.95,558.15,551.18,0.21,1.13,0.21
2004/8/12 0:00,552.93,557.38,562.64,548.55,0.34,1.72,-1.47
2004/8/11 0:00,561.17,568.14,569.37,558.97,0.32,1.73,-1.54
2004/8/10 0:00,569.93,565.71,570.1,564.37,0.27,1.5,0.39
2004/8/9 0:00,567.72,569.83,570.46,562.89,0.28,1.41,-0.33
2004/8/6 0:00,569.59,568.81,573.84,563.95,0.42,2.15,0.41
2004/8/5 0:00,567.28,573.43,574.92,566.36,0.3,1.32,-1.21
2004/8/4 0:00,574.22,560.89,579.24,560.36,0.51,2.54,2.33
2004/8/3 0:00,561.14,559.49,562.38,558.17,0.26,1.12,0.14
2004/8/2 0:00,560.38,562.36,567.28,557.4,0.25,1.07,-0.72
2004/7/30 0:00,564.45,573.21,573.82,563.68,0.35,1.58,-1.61
2004/7/29 0:00,573.7,566.55,573.7,564.15,0.32,1.57,1.26
2004/7/28 0:00,566.57,562.42,567.05,556.99,0.34,1.63,0.98
2004/7/27 0:00,561.07,563.97,567,555.78,0.33,1.54,-0.68
2004/7/26 0:00,564.91,571.29,573.25,561.17,0.33,1.53,-1.72
2004/7/23 0:00,574.78,571.44,576.1,567.14,0.28,1.38,0.23
2004/7/22 0:00,573.44,588.56,588.56,571.97,0.39,1.96,-2.61
2004/7/21 0:00,588.82,589.25,592.62,585.25,0.35,1.87,-0.23
2004/7/20 0:00,590.17,593.41,594.16,585.14,0.44,2.26,-0.57
2004/7/19 0:00,593.58,594.56,596.96,589.82,0.43,2.29,-0.04
2004/7/16 0:00,593.82,576.82,594.56,574.01,0.62,3.24,3.32
2004/7/15 0:00,574.76,573.92,578.23,568.73,0.4,1.87,0.59
2004/7/14 0:00,571.36,580.16,581.25,560.4,0.4,1.91,-1.36
2004/7/13 0:00,579.23,578.38,586.43,574.25,0.21,1.04,0.09
2004/7/12 0:00,578.73,595.33,598.82,577.18,0.34,1.83,-3.2
2004/7/9 0:00,597.87,602.66,605.99,597.09,0.2,1.04,-0.88
2004/7/8 0:00,603.16,601.67,607.4,597.65,0.25,1.39,0.11
2004/7/7 0:00,602.49,607.16,608.01,599.61,0.25,1.33,-0.97
2004/7/6 0:00,608.39,603.82,611.17,602.47,0.39,2.07,0.88
2004/7/5 0:00,603.1,599.95,603.16,595.67,0.23,1.21,0.16
2004/7/2 0:00,602.17,603.64,604.04,596.24,0.3,1.64,-0.07
2004/7/1 0:00,602.57,584.62,604.47,583.81,0.43,2.35,3.12
2004/6/30 0:00,584.32,592.5,593.27,583.36,0.24,1.36,-1.39
2004/6/29 0:00,592.53,588.06,593.71,579.97,0.31,1.63,0.49
2004/6/28 0:00,589.64,603.47,608.6,588.92,0.32,1.77,-2.36
2004/6/25 0:00,603.88,620.13,621.79,602.77,0.37,2.21,-2.8
2004/6/24 0:00,621.27,623.32,627.25,621.16,0.3,1.85,-0.54
2004/6/23 0:00,624.66,627.67,629.05,618.59,0.26,1.67,-0.78
2004/6/22 0:00,629.57,623.76,631.9,619.52,0.39,2.44,0.97
2004/6/21 0:00,623.49,613.61,623.68,611.13,0.3,1.88,1.09
2004/6/18 0:00,616.76,620.39,626.99,612.8,0.28,1.81,-0.63
2004/6/17 0:00,620.7,633.1,634.23,619.81,0.31,1.97,-2.21
2004/6/16 0:00,634.71,632.11,641.86,625.1,0.35,2.12,0.23
2004/6/15 0:00,633.23,618.31,633.85,616.45,0.4,2.15,2.14
2004/6/14 0:00,619.99,641.02,644.01,615.45,0.4,2.23,-3.6
2004/6/11 0:00,643.14,643.33,654.52,641.55,0.45,2.73,0.3
2004/6/10 0:00,641.24,639.89,644.4,634.73,0.39,2.4,-0.03
2004/6/9 0:00,641.45,659.55,666.32,638.23,0.46,2.92,-2.88
2004/6/8 0:00,660.46,667.8,673.09,659.73,0.36,2.23,-1.41
2004/6/7 0:00,669.92,680.82,681.61,666.52,0.38,2.24,-1.87
2004/6/4 0:00,682.7,681.33,686.06,679.17,0.43,2.83,-0.11
2004/6/3 0:00,683.47,693.89,696.34,681.83,0.65,4.32,-1.69
2004/6/2 0:00,695.25,693.48,699.47,689.11,0.74,5.41,0.4
2004/6/1 0:00,692.49,682.05,692.66,679.73,0.54,3.62,1.83
2004/5/31 0:00,680.02,676.1,680.26,675.05,0.25,1.65,0.59
2004/5/28 0:00,676.05,682.1,682.1,674.71,0.3,1.94,-0.69
2004/5/27 0:00,680.74,666.12,681.39,661.63,0.39,2.47,2.19
2004/5/26 0:00,666.17,663.95,670.83,660.36,0.27,1.66,0.07
2004/5/25 0:00,665.74,686.12,689.3,664.77,0.43,2.66,-3.18
2004/5/24 0:00,687.6,697.85,698.98,686.51,0.35,2.28,-1.38
2004/5/21 0:00,697.25,694.21,697.31,689.01,0.29,1.77,0.38
2004/5/20 0:00,694.59,699.78,704.14,690.8,0.39,2.49,-0.69
2004/5/19 0:00,699.39,703.13,706.02,696.89,0.49,3.13,-0.14
2004/5/18 0:00,700.36,685.84,700.44,684.48,0.33,2.39,2.13
2004/5/17 0:00,685.78,685.95,689.87,681.57,0.26,1.68,-0.4
2004/5/14 0:00,688.57,702.09,703.32,685.81,0.37,2.34,-1.96
2004/5/13 0:00,702.32,705.2,705.61,696.28,0.38,2.51,-0.41
2004/5/12 0:00,705.21,687.02,705.31,684.71,0.48,3.12,2.63
2004/5/11 0:00,687.17,683.08,690.68,679.21,0.3,1.92,0.35
2004/5/10 0:00,684.81,699.93,701.27,683.27,0.39,2.21,-1.79
2004/4/30 0:00,697.31,692.62,699.88,686.49,0.44,2.9,0.78
2004/4/29 0:00,691.94,702.43,705.67,691.62,0.46,3.06,-1.6
2004/4/28 0:00,703.16,697.82,707.79,691.23,0.63,4.16,0.4
2004/4/27 0:00,700.38,711.55,716.14,698.66,0.63,4.26,-1.95
2004/4/26 0:00,714.29,720.89,724.16,708.87,0.61,4.11,-0.98
2004/4/23 0:00,721.38,734.44,735.25,721.18,0.67,4.29,-2.05
2004/4/22 0:00,736.45,731.14,736.78,728.54,0.57,4.09,0.68
2004/4/21 0:00,731.46,738.15,740.62,728.4,0.56,4.31,-0.76
2004/4/20 0:00,737.05,740.63,744.06,731.45,0.65,4.71,-0.83
2004/4/19 0:00,743.19,749.64,751.22,740.55,0.74,4.93,-1.09
2004/4/16 0:00,751.34,755.2,759.77,731.36,1.38,9.37,-0.64
2004/4/15 0:00,756.15,771.06,773.51,753.91,1.14,8.56,-1.61
2004/4/14 0:00,768.49,781.06,782.19,757.86,1.28,9.43,-1.76
2004/4/13 0:00,782.26,788.48,791.07,780.65,1.01,7.77,-0.79
2004/4/12 0:00,788.46,780,791.75,777.05,1.13,8.36,0.61
2004/4/9 0:00,783.69,803.61,806.07,780.79,1.33,9.95,-2.55
2004/4/8 0:00,804.24,807.78,808.81,801.69,1.27,9.25,-0.51
2004/4/7 0:00,808.34,814.37,814.74,807.21,1.45,9.87,-0.69
2004/4/6 0:00,813.99,803.21,814.06,799.29,1.37,10.09,1.38
2004/4/5 0:00,802.91,801.37,802.96,795.45,1.24,9.56,0.43
2004/4/2 0:00,799.48,795.38,799.6,793.79,1.28,9.12,0.89
2004/4/1 0:00,792.4,789.32,793.31,785.57,0.88,6.44,0.6
2004/3/31 0:00,787.71,781.38,787.98,774.05,0.76,5.8,1.03
2004/3/30 0:00,779.66,774.08,781.24,771.27,0.64,4.84,0.73
2004/3/29 0:00,774.02,781.24,782.78,773.45,0.74,5.38,-0.82
2004/3/26 0:00,780.41,779.54,781.36,774.52,0.79,5.72,0.17
2004/3/25 0:00,779.1,781.04,786.43,773.78,0.87,5.95,-0.46
2004/3/24 0:00,782.68,787.15,789.35,778.34,1.06,6.57,-0.5
2004/3/23 0:00,786.6,789.35,791.2,780.58,1.02,7.09,-0.58
2004/3/22 0:00,791.2,784.73,791.2,778.65,0.97,6.92,0.89
2004/3/19 0:00,784.23,771.27,784.57,769.57,0.98,7.16,1.45
2004/3/18 0:00,773.02,782.01,789.95,771.43,1.37,10.13,-1
2004/3/17 0:00,780.85,780.63,782.52,773.4,1.01,7.41,0.11
2004/3/16 0:00,780.02,776.21,780.04,771.03,0.97,7.03,0.81
2004/3/15 0:00,773.72,761.63,775.42,761.61,1,7.44,1.47
2004/3/12 0:00,762.48,767.61,767.85,756.51,0.72,5.25,-0.69
2004/3/11 0:00,767.74,764.15,769.22,758.63,0.84,6,0.64
2004/3/10 0:00,762.86,746.43,763.14,745.54,0.73,5.3,2.15
2004/3/9 0:00,746.78,756.37,761.38,745.61,0.88,6.24,-1.54
2004/3/8 0:00,758.48,785.13,788.17,757.7,1.13,8.14,-3.18
2004/3/5 0:00,783.41,787.13,803.15,782.38,2.01,15.36,-0.27
2004/3/4 0:00,785.51,767.72,785.68,766.71,1.68,12.53,1.92
2004/3/3 0:00,770.69,784.18,789.57,767.44,1.7,12.14,-1.8
2004/3/2 0:00,784.81,769.71,800.83,764.14,2.56,18.08,2.16
2004/3/1 0:00,768.22,753.02,768.25,748.65,1.56,10.29,2.11
2004/2/27 0:00,752.34,740.43,752.49,737.43,1.16,7.75,1.92
2004/2/26 0:00,738.17,742.85,748.54,731.05,1.19,7.71,-0.84
2004/2/25 0:00,744.45,757.8,769.5,741.55,1.35,8.87,-1.82
2004/2/24 0:00,758.25,769.44,770.62,744.78,1.58,10.23,-1.96
2004/2/23 0:00,773.37,793.16,796.59,772.74,1.76,11.75,-2.25
2004/2/20 0:00,791.18,783.38,791.37,778.66,1.54,10.01,1.07
2004/2/19 0:00,782.8,780.26,784.87,778.45,1.46,9.9,0.51
2004/2/18 0:00,778.84,777.16,779.29,772.17,1.58,10.86,0.34
2004/2/17 0:00,776.19,766.6,777.72,764.84,1.49,10.27,1.51
2004/2/16 0:00,764.63,749.73,764.94,749.73,1.13,7.77,2.03
2004/2/13 0:00,749.42,768.29,769.73,749.15,1.45,9.2,-2.19
2004/2/12 0:00,766.17,760.31,770.45,760.13,1.67,10.87,0.94
2004/2/11 0:00,759.07,756.36,759.11,748.72,1.56,10.24,0.42
2004/2/10 0:00,755.89,760.17,762.61,751.14,1.65,10.83,0.06
2004/2/9 0:00,755.43,735.79,755.43,735.79,1.74,11.55,3.13
2004/2/6 0:00,732.53,749.15,749.28,732.17,2.06,12.91,-2.15
2004/2/5 0:00,748.64,734.47,748.88,732.04,2.2,13.99,2.07
2004/2/4 0:00,733.44,720.61,733.78,718.68,1.89,12,2.01
2004/2/3 0:00,718.99,710.6,719.15,703.38,1.34,8.48,1.19
2004/2/2 0:00,710.52,702.51,712.31,689.28,1.64,10.23,2.44
2004/1/30 0:00,693.6,699.86,703.93,693.55,1.36,8.12,-0.55
2004/1/29 0:00,697.45,680.29,697.51,677.98,0.9,5.59,2.63
2004/1/16 0:00,679.56,676.43,680.5,672.2,0.95,5.95,0.57
2004/1/15 0:00,675.73,675.7,680.64,671.65,0.99,6.35,0.14
2004/1/14 0:00,674.82,669.8,674.9,664.47,0.99,5.99,0.95
2004/1/13 0:00,668.49,660.54,668.85,659.52,0.85,4.81,1.37
2004/1/12 0:00,659.48,654.53,660.06,650.74,0.54,3.19,0.64
2004/1/9 0:00,655.28,663.33,666.49,654.19,0.84,4.87,-1.11
2004/1/8 0:00,662.65,649.59,662.79,649.1,0.99,5.97,2.16
2004/1/7 0:00,648.66,644.34,648.66,642.1,0.79,4.54,0.74
2004/1/6 0:00,643.88,643.54,643.88,634.39,0.92,5.05,0.06
2004/1/5 0:00,643.47,640.09,643.47,639.03,0.73,4.18,0.36
2004/1/2 0:00,641.17,635.96,641.37,635.96,0.5,3.02,0.58
2003/12/31 0:00,637.45,643.34,644.56,637.06,0.6,3.37,-0.9
2003/12/30 0:00,643.21,642.25,646.65,639.78,0.63,3.62,-0.06
2003/12/29 0:00,643.61,648.88,649.07,643.14,0.47,2.56,-0.96
2003/12/26 0:00,649.86,646.76,649.86,642.93,0.45,2.5,0.5
2003/12/25 0:00,646.63,647.77,648.98,642.59,0.63,3.43,-0.14
2003/12/24 0:00,647.53,642.11,648.5,641.07,0.74,4.12,0.48
2003/12/23 0:00,644.44,642.48,647.84,638.84,0.73,4,0.3
2003/12/22 0:00,642.5,625.74,642.67,615.43,0.93,4.9,1.62
2003/12/19 0:00,632.25,659.39,662.78,627.81,0.8,4.02,-4.43
2003/12/18 0:00,661.58,670.69,673.44,658.96,0.57,3.03,-1.68
2003/12/17 0:00,672.89,680.25,683.54,672.8,0.52,2.97,-1.22
2003/12/16 0:00,681.18,687.84,689.46,674.6,0.55,3.08,-1.24
2003/12/15 0:00,689.73,689.73,690.63,687.2,0.47,2.85,0.04
2003/12/12 0:00,689.45,691.1,691.76,685.67,0.51,2.96,-0.29
2003/12/11 0:00,691.44,691.53,692.02,686.08,0.7,4.12,0.21
2003/12/10 0:00,690.02,682.53,690.33,680.48,0.65,3.8,1.02
2003/12/9 0:00,683.07,681.01,686.59,675.58,0.37,2.13,0.08
2003/12/8 0:00,682.55,692.82,693.24,681.2,0.45,2.56,-1.21
2003/12/5 0:00,690.89,686.86,691.01,683.96,0.59,3.53,0.68
2003/12/4 0:00,686.25,680.66,686.49,677.87,0.66,3.82,0.79
2003/12/3 0:00,680.9,678.74,685.11,674.45,0.78,4.5,0.09
2003/12/2 0:00,680.3,683.47,684.13,676.55,0.73,4.08,-0.1
2003/12/1 0:00,680.99,667.77,680.99,665.82,0.64,3.67,2.52
2003/11/28 0:00,664.23,662.75,668.09,657.09,0.47,2.5,0.03
2003/11/27 0:00,664.02,681.26,684.08,663.26,0.69,3.56,-2.65
2003/11/26 0:00,682.08,673.47,682.16,671.01,0.92,4.98,1.05
2003/11/25 0:00,674.99,666.71,684.13,663.72,1.3,7.08,1.53
2003/11/24 0:00,664.8,646.21,664.94,645.06,0.66,3.46,2.75
2003/11/21 0:00,647.03,660.82,667,646.12,0.97,5.12,-1.67
2003/11/20 0:00,658,634.91,658.13,632.28,0.83,4.41,3.44
2003/11/19 0:00,636.14,624.14,636.87,623.51,0.43,2.26,1.72
2003/11/18 0:00,625.4,628.76,630.69,623.63,0.34,1.8,-0.83
2003/11/17 0:00,630.64,629.59,631.81,627.06,0.28,1.44,0.06
2003/11/14 0:00,630.27,624.24,631.85,621.25,0.27,1.38,0.91
2003/11/13 0:00,624.57,618.47,626.54,616.08,0.37,1.88,0.44
2003/11/12 0:00,621.86,629.54,631.6,621.19,0.32,1.63,-1.58
2003/11/11 0:00,631.82,627.81,631.86,623.16,0.37,1.79,0.73
2003/11/10 0:00,627.21,625.62,630.09,618.6,0.31,1.59,-0.1
2003/11/7 0:00,627.81,635.36,639.35,618.75,0.53,2.74,-1.92
2003/11/6 0:00,640.13,659.43,663.09,637.79,0.63,3.33,-3.24
2003/11/5 0:00,661.59,672.81,673.63,658.13,0.45,2.44,-1.98
2003/11/4 0:00,674.95,664.21,678.34,661.84,0.76,4.22,1.63
2003/11/3 0:00,664.12,661.01,664.37,653.11,0.36,2.09,0.38
2003/10/31 0:00,661.6,647.82,664.78,647.8,0.54,2.85,1.85
2003/10/30 0:00,649.58,658.59,667.43,646.69,0.39,2.06,-1.65
2003/10/29 0:00,660.47,677.07,678.76,651.67,0.52,2.89,-2.44
2003/10/28 0:00,676.96,678.52,688.19,672.68,0.54,3.05,-0.46
2003/10/27 0:00,680.1,682.33,686.61,675.18,0.53,3.02,-0.39
2003/10/24 0:00,682.77,691.02,692.57,680.83,0.34,1.99,-1.15
2003/10/23 0:00,690.69,695.04,700.05,689.87,0.48,2.8,-0.48
2003/10/22 0:00,694.05,682.14,694.86,679.22,0.38,2.24,1.96
2003/10/21 0:00,680.74,677.41,682.03,673.98,0.22,1.26,0.51
2003/10/20 0:00,677.32,682.03,683.04,674.5,0.16,0.92,-0.75
2003/10/17 0:00,682.45,682.43,691.95,679.08,0.15,0.85,0.07
2003/10/16 0:00,681.95,691.95,696.98,681,0.21,1.22,-1.66
2003/10/15 0:00,693.44,696.97,704.03,692.19,0.21,1.24,-0.48
2003/10/14 0:00,696.8,700.36,704.52,693.89,0.22,1.34,-0.5
2003/10/13 0:00,700.27,704.53,705.35,687.08,0.23,1.36,-0.56
2003/10/10 0:00,704.19,687.08,704.19,685.02,0.35,2.11,2.56
2003/10/9 0:00,686.65,689.12,691.84,686.03,0.14,0.83,-0.28
2003/10/8 0:00,688.58,686.07,689.43,681.55,0.15,0.89,0.62
2003/9/30 0:00,684.32,681.96,692.35,675.39,0.21,1.29,0.09
2003/9/29 0:00,683.68,692.35,694.86,682.86,0.19,1.18,-1.46
2003/9/26 0:00,693.78,694.21,716.8,691.23,0.22,1.38,-0.3
2003/9/25 0:00,695.85,707.42,709.04,694.61,0.18,1.18,-1.86
2003/9/24 0:00,709.04,705.86,710.37,704.53,0.31,2.1,0.78
2003/9/23 0:00,703.55,696.09,706.75,690.04,0.17,1.09,1.02
2003/9/22 0:00,696.46,699.67,705.37,690.24,0.19,1.31,-0.22
2003/9/19 0:00,698.01,700.64,702.25,693.55,0.21,1.35,-0.36
2003/9/18 0:00,700.5,701.48,709.64,699.11,0.18,1.1,-0.26
2003/9/17 0:00,702.36,709.64,713.47,695.85,0.18,1.06,-1.14
2003/9/16 0:00,710.44,704.77,716.21,697.76,0.25,1.47,0.85
2003/9/15 0:00,704.45,712.46,719.89,699.76,0.2,1.24,-1.33
2003/9/12 0:00,713.91,722.84,727.95,709.48,0.2,1.3,-1.49
2003/9/11 0:00,724.69,726.62,733.67,719.93,0.16,1.23,-0.17
2003/9/10 0:00,725.94,724.35,731.45,718.42,0.17,1.25,0.16
2003/9/9 0:00,724.78,726.71,734.6,719.17,0.21,1.57,-0.29
2003/9/8 0:00,726.89,728.26,734,719.62,0.21,1.43,-0.35
2003/9/5 0:00,729.46,739.25,745.52,724.32,0.35,2.36,-1.46
2003/9/4 0:00,740.29,739.91,750.01,732.42,0.4,2.67,0.21
2003/9/3 0:00,738.7,733.57,744.63,725.91,0.33,2.42,0.62
2003/9/2 0:00,734.13,737.2,743.79,726.36,0.31,2.15,-0.52
2003/9/1 0:00,737.96,722.5,740.73,717.1,0.31,2.09,1.87
2003/8/29 0:00,724.45,724.21,731.53,711.06,0.25,1.72,-0.15
2003/8/28 0:00,725.52,732.01,737.28,721.52,0.2,1.46,-0.85
2003/8/27 0:00,731.71,732.42,741.19,724.21,0.25,1.63,-0.13
2003/8/26 0:00,732.64,731.16,739.84,722.34,0.2,1.39,0.23
2003/8/25 0:00,730.99,741.01,744.46,726.16,0.19,1.28,-1.74
2003/8/22 0:00,743.93,740.85,750.93,735.54,0.22,1.5,0.36
2003/8/21 0:00,741.26,742.31,747.43,734.84,0.15,1.11,-0.21
2003/8/20 0:00,742.79,749.09,751.92,734.97,0.2,1.43,-0.86
2003/8/19 0:00,749.23,747.66,756.65,741.63,0.21,1.53,0.34
2003/8/18 0:00,746.67,749.15,756.71,740.4,0.2,1.42,-0.37
2003/8/15 0:00,749.44,750.84,758.86,741.74,0.31,2.21,-0.22
2003/8/14 0:00,751.1,752.99,765.19,744.36,0.42,2.95,-0.41
2003/8/13 0:00,754.15,762.39,766.27,749.91,0.25,1.71,-1
2003/8/12 0:00,761.79,758,768.38,752,0.27,1.68,0.44
2003/8/11 0:00,758.45,751.69,763.05,745.49,0.25,1.78,0.52
2003/8/8 0:00,754.57,761.22,767.53,749,0.34,2.34,-0.93
